"DateTime","Skew 30 Days"
"2023-02-27 00:00:00",-0.911
"2023-02-27 02:00:00",-0.00617
"2023-02-27 04:00:00",-0.369
"2023-02-27 06:00:00",-1.17
"2023-02-27 08:00:00",0.238
"2023-02-27 10:00:00",-1.11
"2023-02-27 12:00:00",-0.251
"2023-02-27 14:00:00",-1.82
"2023-02-27 16:00:00",-1.03
"2023-02-27 18:00:00",-1.52
"2023-02-27 20:00:00",-1.25
"2023-02-27 22:00:00",-1.78
"2023-02-28 00:00:00",-0.68
"2023-02-28 02:00:00",-0.318
"2023-02-28 04:00:00",-0.173
"2023-02-28 06:00:00",-1.09
"2023-02-28 08:00:00",-2.27
"2023-02-28 10:00:00",-2.26
"2023-02-28 12:00:00",0.317
"2023-02-28 14:00:00",-0.0323
"2023-02-28 16:00:00",-0.713
"2023-02-28 18:00:00",0.108
"2023-02-28 20:00:00",-0.717
"2023-02-28 22:00:00",0.17
"2023-03-01 00:00:00",1.26
"2023-03-01 02:00:00",0.151
"2023-03-01 04:00:00",1.12
"2023-03-01 06:00:00",2.55
"2023-03-01 08:00:00",-0.716
"2023-03-01 10:00:00",-2.54
"2023-03-01 12:00:00",-3.13
"2023-03-01 14:00:00",-2.94
"2023-03-01 16:00:00",-2.43
"2023-03-01 18:00:00",-3.35
"2023-03-01 20:00:00",-2.45
"2023-03-01 22:00:00",-2.53
"2023-03-02 00:00:00",-3.44
"2023-03-02 02:00:00",-3.31
"2023-03-02 04:00:00",-3.05
"2023-03-02 06:00:00",-3.67
"2023-03-02 08:00:00",-4.68
"2023-03-02 10:00:00",-1.72
"2023-03-02 12:00:00",-1.58
"2023-03-02 14:00:00",-0.747
"2023-03-02 16:00:00",-0.932
"2023-03-02 18:00:00",0.55
"2023-03-02 20:00:00",0.518
"2023-03-02 22:00:00",1.21
"2023-03-03 00:00:00",0.275
"2023-03-03 02:00:00",2.09
"2023-03-03 04:00:00",2.2
"2023-03-03 06:00:00",1.64
"2023-03-03 08:00:00",2.3
"2023-03-03 10:00:00",2.29
"2023-03-03 12:00:00",2.7
"2023-03-03 14:00:00",1.99
"2023-03-03 16:00:00",0.716
"2023-03-03 18:00:00",0.536
"2023-03-03 20:00:00",1.53
"2023-03-03 22:00:00",1
"2023-03-04 00:00:00",1.1
"2023-03-04 02:00:00",0.724
"2023-03-04 04:00:00",1.23
"2023-03-04 06:00:00",1.04
"2023-03-04 08:00:00",0.819
"2023-03-04 10:00:00",0.675
"2023-03-04 12:00:00",1.89
"2023-03-04 14:00:00",2.28
"2023-03-04 16:00:00",2.71
"2023-03-04 18:00:00",1.68
"2023-03-04 20:00:00",2.42
"2023-03-04 22:00:00",2.9
"2023-03-05 00:00:00",3.04
"2023-03-05 02:00:00",2.53
"2023-03-05 04:00:00",2.79
"2023-03-05 06:00:00",2.09
"2023-03-05 08:00:00",1.05
"2023-03-05 10:00:00",3.32
"2023-03-05 12:00:00",3.57
"2023-03-05 14:00:00",3.01
"2023-03-05 16:00:00",3.41
"2023-03-05 18:00:00",3.75
"2023-03-05 20:00:00",3.25
"2023-03-05 22:00:00",2.64
"2023-03-06 00:00:00",3.26
"2023-03-06 02:00:00",2.65
"2023-03-06 04:00:00",4.19
"2023-03-06 06:00:00",3.22
"2023-03-06 08:00:00",4.95
"2023-03-06 10:00:00",4.14
"2023-03-06 12:00:00",3.23
"2023-03-06 14:00:00",2.67
"2023-03-06 16:00:00",2.51
"2023-03-06 18:00:00",3.08
"2023-03-06 20:00:00",2.39
"2023-03-06 22:00:00",2.77
"2023-03-07 00:00:00",3.61
"2023-03-07 02:00:00",2.79
"2023-03-07 04:00:00",3.26
"2023-03-07 06:00:00",3.65
"2023-03-07 08:00:00",3
"2023-03-07 10:00:00",3.39
"2023-03-07 12:00:00",2.39
"2023-03-07 14:00:00",2.64
"2023-03-07 16:00:00",3.75
"2023-03-07 18:00:00",3.1
"2023-03-07 20:00:00",3.72
"2023-03-07 22:00:00",4.15
"2023-03-08 00:00:00",4.8
"2023-03-08 02:00:00",4.59
"2023-03-08 04:00:00",5.07
"2023-03-08 06:00:00",5.61
"2023-03-08 08:00:00",6.57
"2023-03-08 10:00:00",6.42
"2023-03-08 12:00:00",5.79
"2023-03-08 14:00:00",6.71
"2023-03-08 16:00:00",5.54
"2023-03-08 18:00:00",6.66
"2023-03-08 20:00:00",5.67
"2023-03-08 22:00:00",5.41
"2023-03-09 00:00:00",6.42
"2023-03-09 02:00:00",7.08
"2023-03-09 04:00:00",6.76
